2020-12-01 16:27:34,686,Worker_3: 0
2020-12-01 16:27:34,702,Worker_1: 0
2020-12-01 16:27:34,702,Worker_2: 0
2020-12-01 16:27:34,703,Worker_3: 0
2020-12-01 16:27:37,712,Worker_1: 0
2020-12-01 16:27:37,713,Worker_2: 0
2020-12-01 16:27:37,713,Worker_3: 1
2020-12-01 16:27:38,719,Worker_1: 0
2020-12-01 16:27:38,720,Worker_2: 0
2020-12-01 16:27:38,720,Worker_3: 0
