2020-12-01 16:43:31,796,Worker_3: 1
2020-12-01 16:43:32,788,Worker_1: 2
2020-12-01 16:43:32,788,Worker_2: 0
2020-12-01 16:43:32,788,Worker_3: 1
2020-12-01 16:43:32,806,Worker_1: 1
2020-12-01 16:43:32,807,Worker_2: 0
2020-12-01 16:43:32,808,Worker_3: 1
2020-12-01 16:43:33,798,Worker_1: 1
2020-12-01 16:43:33,798,Worker_2: 0
2020-12-01 16:43:33,799,Worker_3: 0
2020-12-01 16:43:33,801,Worker_1: 0
2020-12-01 16:43:33,802,Worker_2: 0
2020-12-01 16:43:33,802,Worker_3: 0
2020-12-01 16:43:35,803,Worker_1: 2
2020-12-01 16:43:35,804,Worker_2: 0
2020-12-01 16:43:35,804,Worker_3: 1
2020-12-01 16:43:37,805,Worker_1: 2
2020-12-01 16:43:37,806,Worker_2: 0
2020-12-01 16:43:37,806,Worker_3: 0
2020-12-01 16:43:37,813,Worker_1: 1
2020-12-01 16:43:37,813,Worker_2: 0
2020-12-01 16:43:37,815,Worker_3: 0
2020-12-01 16:43:38,807,Worker_1: 0
2020-12-01 16:43:38,807,Worker_2: 0
2020-12-01 16:43:38,808,Worker_3: 0
2020-12-01 16:43:41,809,Worker_1: 0
2020-12-01 16:43:41,811,Worker_2: 0
2020-12-01 16:43:41,813,Worker_3: 0
